CombinedSpineCont... started logging at time 09072018_171106 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
31.5928,0.310888,-0.671081,1.50014,-0.0790599,-0.641197,1.50014,0.0689535,0.0231058,1.50015,-0.0691212,-0.00525577,1.50015,0.0791913,
31.6029,0.311036,-0.671082,1.50014,-0.0790573,-0.641198,1.50014,0.068956,0.0231065,1.50015,-0.0691153,-0.00525529,1.50015,0.0791973,
31.613,0.311184,-0.671083,1.50014,-0.0790547,-0.641199,1.50014,0.0689586,0.0231071,1.50015,-0.0691093,-0.00525481,1.50015,0.0792032,
31.6231,0.311332,-0.671085,1.50014,-0.079052,-0.6412,1.50014,0.0689612,0.0231077,1.50015,-0.0691033,-0.00525433,1.50015,0.0792092,
31.6332,0.31148,-0.671086,1.50014,-0.0790494,-0.641201,1.50014,0.0689638,0.0231084,1.50015,-0.0690973,-0.00525384,1.50015,0.0792152,
31.6433,0.311628,-0.671087,1.50014,-0.0790468,-0.641202,1.50014,0.0689664,0.023109,1.50015,-0.0690913,-0.00525335,1.50015,0.0792212,
31.6534,0.311777,-0.671088,1.50014,-0.0790441,-0.641204,1.50014,0.068969,0.0231096,1.50015,-0.0690852,-0.00525286,1.50015,0.0792272,
31.6635,0.311925,-0.67109,1.50014,-0.0790415,-0.641205,1.50014,0.0689717,0.0231103,1.50015,-0.0690792,-0.00525236,1.50015,0.0792332,
31.6736,0.312073,-0.671091,1.50014,-0.0790388,-0.641206,1.50014,0.0689743,0.0231109,1.50015,-0.0690732,-0.00525187,1.50015,0.0792392,
31.6837,0.312222,-0.671092,1.50014,-0.0790362,-0.641207,1.50014,0.068977,0.0231116,1.50015,-0.0690671,-0.00525137,1.50015,0.0792452,
31.6938,0.31237,-0.671093,1.50014,-0.0790335,-0.641208,1.50014,0.0689796,0.0231122,1.50015,-0.0690611,-0.00525088,1.50015,0.0792512,
31.7039,0.312518,-0.671095,1.50014,-0.0790308,-0.641209,1.50014,0.0689823,0.0231128,1.50015,-0.069055,-0.00525038,1.50015,0.0792573,
31.714,0.312666,-0.671096,1.50014,-0.0790281,-0.641211,1.50014,0.0689849,0.0231135,1.50015,-0.0690489,-0.00524988,1.50015,0.0792633,
31.7241,0.312814,-0.671097,1.50014,-0.0790255,-0.641212,1.50014,0.0689876,0.0231141,1.50015,-0.0690429,-0.00524938,1.50015,0.0792693,
31.7342,0.312963,-0.671099,1.50014,-0.0790228,-0.641213,1.50014,0.0689902,0.0231148,1.50015,-0.0690368,-0.00524889,1.50015,0.0792754,
31.7443,0.313111,-0.6711,1.50014,-0.0790201,-0.641214,1.50014,0.0689929,0.0231154,1.50015,-0.0690307,-0.00524839,1.50015,0.0792814,
31.7544,0.31326,-0.671101,1.50014,-0.0790174,-0.641215,1.50014,0.0689956,0.0231161,1.50015,-0.0690247,-0.0052479,1.50015,0.0792875,
31.7645,0.313408,-0.671103,1.50014,-0.0790147,-0.641217,1.50014,0.0689982,0.0231167,1.50015,-0.0690186,-0.0052474,1.50015,0.0792935,
31.7746,0.313557,-0.671104,1.50014,-0.079012,-0.641218,1.50014,0.0690009,0.0231173,1.50015,-0.0690126,-0.00524691,1.50015,0.0792995,
31.7847,0.313705,-0.671105,1.50014,-0.0790094,-0.641219,1.50014,0.0690035,0.023118,1.50015,-0.0690065,-0.00524642,1.50015,0.0793055,
31.7948,0.313854,-0.671106,1.50014,-0.0790067,-0.64122,1.50014,0.0690062,0.0231186,1.50015,-0.0690005,-0.00524594,1.50015,0.0793116,
31.8049,0.314002,-0.671108,1.50014,-0.079004,-0.641221,1.50014,0.0690088,0.0231192,1.50015,-0.0689944,-0.00524545,1.50015,0.0793176,
31.815,0.314151,-0.671109,1.50014,-0.0790014,-0.641222,1.50014,0.0690115,0.0231199,1.50015,-0.0689884,-0.00524497,1.50015,0.0793236,
31.8251,0.314298,-0.67111,1.50014,-0.0789987,-0.641224,1.50014,0.0690141,0.0231205,1.50015,-0.0689824,-0.0052445,1.50015,0.0793296,
31.8352,0.314447,-0.671112,1.50014,-0.078996,-0.641225,1.50014,0.0690167,0.0231211,1.50015,-0.0689764,-0.00524402,1.50015,0.0793355,
31.8453,0.314596,-0.671113,1.50014,-0.0789934,-0.641226,1.50014,0.0690194,0.0231217,1.50015,-0.0689704,-0.00524355,1.50015,0.0793415,
31.8554,0.314744,-0.671114,1.50014,-0.0789908,-0.641227,1.50014,0.069022,0.0231223,1.50015,-0.0689644,-0.00524309,1.50015,0.0793475,
31.8655,0.314893,-0.671115,1.50014,-0.0789882,-0.641228,1.50014,0.0690246,0.023123,1.50015,-0.0689584,-0.00524263,1.50015,0.0793534,
31.8756,0.315042,-0.671117,1.50014,-0.0789855,-0.641229,1.50014,0.0690272,0.0231236,1.50015,-0.0689524,-0.00524217,1.50015,0.0793593,
31.8857,0.31519,-0.671118,1.50014,-0.0789829,-0.641231,1.50014,0.0690297,0.0231242,1.50015,-0.0689465,-0.00524172,1.50015,0.0793653,
31.8958,0.315339,-0.671119,1.50014,-0.0789804,-0.641232,1.50014,0.0690323,0.0231247,1.50015,-0.0689406,-0.00524127,1.50015,0.0793712,
31.9059,0.315488,-0.67112,1.50014,-0.0789778,-0.641233,1.50014,0.0690348,0.0231253,1.50015,-0.0689347,-0.00524083,1.50015,0.079377,
31.916,0.315636,-0.671122,1.50014,-0.0789752,-0.641234,1.50014,0.0690374,0.0231259,1.50015,-0.0689288,-0.0052404,1.50015,0.0793829,
31.9261,0.315785,-0.671123,1.50014,-0.0789727,-0.641235,1.50014,0.0690399,0.0231265,1.50015,-0.0689229,-0.00523997,1.50015,0.0793887,
31.9362,0.315933,-0.671124,1.50014,-0.0789702,-0.641236,1.50014,0.0690424,0.023127,1.50015,-0.0689171,-0.00523954,1.50015,0.0793946,
31.9463,0.316081,-0.671125,1.50014,-0.0789676,-0.641237,1.50014,0.0690449,0.0231276,1.50015,-0.0689112,-0.00523913,1.50015,0.0794004,
31.9564,0.31623,-0.671126,1.50014,-0.0789652,-0.641238,1.50014,0.0690474,0.0231282,1.50015,-0.0689054,-0.00523872,1.50015,0.0794061,
31.9665,0.316379,-0.671128,1.50014,-0.0789627,-0.641239,1.50014,0.0690498,0.0231287,1.50015,-0.0688997,-0.00523831,1.50015,0.0794119,
31.9766,0.316528,-0.671129,1.50014,-0.0789602,-0.64124,1.50014,0.0690523,0.0231292,1.50015,-0.0688939,-0.00523791,1.50015,0.0794176,
31.9867,0.316677,-0.67113,1.50014,-0.0789578,-0.641242,1.50014,0.0690547,0.0231298,1.50015,-0.0688882,-0.00523752,1.50015,0.0794233,
31.9968,0.316825,-0.671131,1.50014,-0.0789554,-0.641243,1.50014,0.0690571,0.0231303,1.50015,-0.0688824,-0.00523714,1.50015,0.079429,
32.0069,0.316974,-0.671132,1.50014,-0.078953,-0.641244,1.50014,0.0690595,0.0231308,1.50015,-0.0688768,-0.00523676,1.50015,0.0794347,
32.017,0.317123,-0.671133,1.50014,-0.0789506,-0.641245,1.50014,0.0690618,0.0231313,1.50015,-0.0688711,-0.00523639,1.50015,0.0794403,
32.0271,0.317272,-0.671134,1.50014,-0.0789482,-0.641246,1.50014,0.0690641,0.0231318,1.50015,-0.0688655,-0.00523603,1.50015,0.0794459,
