CombinedSpineCont... started logging at time 09072018_160032 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.6262,0,-0.613269,1.50013,-0.0753485,-0.614051,1.50013,0.0756494,-0.0278818,1.50012,-0.0784443,-0.0256228,1.50012,0.0725388,
0.6363,0,-0.613269,1.50013,-0.0753486,-0.614051,1.50013,0.0756493,-0.0278811,1.50012,-0.0784443,-0.0256221,1.50012,0.0725388,
0.6464,0,-0.613269,1.50013,-0.0753487,-0.614051,1.50013,0.0756492,-0.0278804,1.50012,-0.0784442,-0.0256213,1.50012,0.0725389,
0.6565,0,-0.613269,1.50013,-0.0753488,-0.614051,1.50013,0.0756491,-0.0278797,1.50012,-0.0784442,-0.0256205,1.50012,0.0725389,
0.6666,0,-0.613269,1.50013,-0.0753489,-0.614051,1.50013,0.075649,-0.027879,1.50012,-0.0784442,-0.0256197,1.50012,0.0725389,
0.6767,0,-0.613269,1.50013,-0.0753491,-0.614052,1.50013,0.0756489,-0.0278783,1.50012,-0.0784442,-0.0256189,1.50012,0.0725389,
0.6868,0,-0.613269,1.50013,-0.0753492,-0.614052,1.50013,0.0756488,-0.0278776,1.50012,-0.0784442,-0.0256182,1.50012,0.0725389,
0.6969,0,-0.61327,1.50013,-0.0753493,-0.614052,1.50013,0.0756487,-0.027877,1.50012,-0.0784441,-0.0256175,1.50012,0.072539,
0.707,0,-0.61327,1.50013,-0.0753494,-0.614052,1.50013,0.0756486,-0.0278764,1.50012,-0.0784441,-0.0256168,1.50012,0.072539,
0.7171,0,-0.61327,1.50013,-0.0753495,-0.614052,1.50013,0.0756485,-0.0278759,1.50012,-0.0784441,-0.0256162,1.50012,0.072539,
0.7272,0,-0.61327,1.50013,-0.0753496,-0.614052,1.50013,0.0756484,-0.0278754,1.50012,-0.078444,-0.0256157,1.50012,0.0725391,
0.7373,0,-0.61327,1.50013,-0.0753497,-0.614052,1.50013,0.0756483,-0.027875,1.50012,-0.078444,-0.0256152,1.50012,0.0725391,
0.7474,0,-0.61327,1.50013,-0.0753498,-0.614052,1.50013,0.0756482,-0.0278746,1.50012,-0.078444,-0.0256148,1.50012,0.0725391,
0.7575,0,-0.61327,1.50013,-0.0753499,-0.614052,1.50013,0.0756481,-0.0278743,1.50012,-0.0784439,-0.0256144,1.50012,0.0725392,
0.7676,0,-0.61327,1.50013,-0.07535,-0.614052,1.50013,0.075648,-0.027874,1.50012,-0.0784439,-0.0256141,1.50012,0.0725392,
0.7777,0,-0.61327,1.50013,-0.0753501,-0.614052,1.50013,0.0756479,-0.0278737,1.50012,-0.0784438,-0.0256138,1.50012,0.0725393,
0.7878,0,-0.61327,1.50013,-0.0753502,-0.614052,1.50013,0.0756478,-0.0278734,1.50012,-0.0784438,-0.0256135,1.50012,0.0725393,
0.7979,0,-0.61327,1.50013,-0.0753503,-0.614053,1.50013,0.0756477,-0.0278732,1.50012,-0.0784437,-0.0256133,1.50012,0.0725394,
0.808,0,-0.613271,1.50013,-0.0753504,-0.614053,1.50013,0.0756476,-0.0278729,1.50012,-0.0784437,-0.025613,1.50012,0.0725394,
