CombinedSpineCont... started logging at time 03012018_174035 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
10.4333,0.0407434,-0.679085,1.4984,-0.0781874,-0.695737,1.4984,0.0718916,0.0249114,1.4985,-0.0798588,0.0397799,1.4985,0.0704074,
10.4434,0.0407305,-0.679086,1.4984,-0.0781905,-0.695738,1.4984,0.0718885,0.0249048,1.4985,-0.0798618,0.039781,1.4985,0.0704036,
10.4535,0.0407874,-0.679086,1.4984,-0.0781936,-0.695739,1.4984,0.0718853,0.0248999,1.4985,-0.0798646,0.039782,1.4985,0.0704002,
10.4636,0.0409408,-0.679087,1.4984,-0.0781967,-0.69574,1.4984,0.0718822,0.0248961,1.4985,-0.0798674,0.039783,1.4985,0.0703969,
10.4737,0.0411639,-0.679087,1.4984,-0.0781998,-0.695741,1.4984,0.0718791,0.024893,1.4985,-0.0798702,0.039784,1.4985,0.0703937,
10.4838,0.0413735,-0.679088,1.4984,-0.0782027,-0.695742,1.4984,0.0718761,0.0248901,1.4985,-0.079873,0.0397849,1.4985,0.0703906,
10.4939,0.0414815,-0.679089,1.4984,-0.0782056,-0.695743,1.4984,0.0718732,0.0248871,1.4985,-0.0798758,0.0397858,1.4985,0.0703874,
10.504,0.0414488,-0.679089,1.4984,-0.0782085,-0.695744,1.4984,0.0718703,0.0248842,1.4985,-0.0798785,0.0397867,1.4985,0.0703843,
10.5141,0.0413416,-0.67909,1.4984,-0.0782115,-0.695745,1.4984,0.0718672,0.0248814,1.4985,-0.0798812,0.0397876,1.4985,0.0703813,
10.5242,0.0412702,-0.67909,1.4984,-0.0782146,-0.695746,1.4984,0.0718641,0.0248789,1.4985,-0.0798838,0.0397885,1.4985,0.0703783,
10.5343,0.0413498,-0.679091,1.4984,-0.0782178,-0.695747,1.4984,0.0718609,0.0248765,1.4985,-0.0798865,0.0397894,1.4985,0.0703753,
10.5444,0.041642,-0.679092,1.4984,-0.0782208,-0.695747,1.4984,0.0718577,0.024874,1.4985,-0.0798892,0.0397902,1.4985,0.0703723,
10.5545,0.0420016,-0.679092,1.4984,-0.0782237,-0.695748,1.4984,0.0718548,0.0248708,1.4985,-0.0798919,0.0397911,1.4985,0.0703691,
10.5646,0.0422657,-0.679093,1.4984,-0.0782264,-0.695749,1.4984,0.0718521,0.0248667,1.4985,-0.0798947,0.0397921,1.4985,0.0703659,
10.5747,0.0423042,-0.679093,1.4984,-0.078229,-0.69575,1.4984,0.0718494,0.0248621,1.4985,-0.0798975,0.0397931,1.4985,0.0703625,
10.5848,0.0421449,-0.679093,1.4984,-0.0782317,-0.695751,1.4984,0.0718467,0.0248574,1.4985,-0.0799003,0.039794,1.4985,0.0703592,
10.5949,0.0419631,-0.679094,1.4984,-0.0782347,-0.695752,1.4984,0.0718437,0.0248529,1.4985,-0.079903,0.0397949,1.4985,0.0703559,
10.605,0.0418927,-0.679095,1.4984,-0.0782378,-0.695753,1.4984,0.0718406,0.0248489,1.4985,-0.0799056,0.0397958,1.4985,0.0703528,
10.6151,0.0420535,-0.679095,1.4984,-0.0782409,-0.695754,1.4984,0.0718374,0.0248453,1.4985,-0.0799083,0.0397967,1.4985,0.0703497,
10.6252,0.0424149,-0.679096,1.4984,-0.0782438,-0.695755,1.4984,0.0718344,0.0248417,1.4985,-0.079911,0.0397976,1.4985,0.0703466,
10.6353,0.0427733,-0.679096,1.4984,-0.0782466,-0.695755,1.4984,0.0718317,0.0248374,1.4985,-0.0799137,0.0397985,1.4985,0.0703433,
10.6454,0.0429921,-0.679097,1.4984,-0.0782491,-0.695756,1.4984,0.0718291,0.0248325,1.4985,-0.0799165,0.0397995,1.4985,0.07034,
10.6555,0.0429916,-0.679097,1.4984,-0.0782516,-0.695757,1.4984,0.0718265,0.0248273,1.4985,-0.0799192,0.0398004,1.4985,0.0703366,
10.6656,0.0428498,-0.679098,1.4984,-0.0782542,-0.695758,1.4984,0.0718239,0.0248223,1.4985,-0.0799219,0.0398013,1.4985,0.0703333,
10.6757,0.0427175,-0.679098,1.4984,-0.0782571,-0.695758,1.4984,0.071821,0.0248177,1.4985,-0.0799245,0.0398022,1.4985,0.0703301,
10.6858,0.0427055,-0.679099,1.4984,-0.07826,-0.695759,1.4984,0.071818,0.0248136,1.4985,-0.0799272,0.0398031,1.4985,0.070327,
10.6959,0.0428921,-0.679099,1.4984,-0.0782629,-0.69576,1.4984,0.0718151,0.0248099,1.4985,-0.0799298,0.0398039,1.4985,0.070324,
10.706,0.0432122,-0.6791,1.4984,-0.0782656,-0.695761,1.4984,0.0718123,0.0248061,1.4985,-0.0799324,0.0398048,1.4985,0.0703209,
10.7161,0.0435074,-0.6791,1.4984,-0.0782682,-0.695762,1.4984,0.0718097,0.0248019,1.4985,-0.079935,0.0398057,1.4985,0.0703177,
10.7262,0.0436637,-0.6791,1.4984,-0.0782706,-0.695763,1.4984,0.0718073,0.0247972,1.4985,-0.0799377,0.0398066,1.4985,0.0703145,
10.7363,0.0436359,-0.679101,1.4984,-0.078273,-0.695763,1.4984,0.0718049,0.0247924,1.4985,-0.0799404,0.0398075,1.4985,0.0703113,
10.7464,0.0435139,-0.679101,1.4984,-0.0782755,-0.695764,1.4984,0.0718023,0.0247879,1.4985,-0.079943,0.0398084,1.4985,0.0703081,
10.7565,0.0434237,-0.679102,1.4984,-0.0782782,-0.695765,1.4984,0.0717996,0.0247837,1.4985,-0.0799455,0.0398092,1.4985,0.070305,
