CombinedSpineCont... started logging at time 09072018_155508 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
26.26,0.456933,-0.619742,1.50026,-0.0690179,-0.652163,1.50001,0.0784602,-0.0166672,1.50001,-0.0663774,0.00798661,1.50001,0.0825964,
26.2701,0.457513,-0.619761,1.5003,-0.0690282,-0.652175,1.50001,0.0784515,-0.0166648,1.50001,-0.0663731,0.00798901,1.50001,0.0826007,
26.2802,0.458104,-0.619782,1.50034,-0.0690388,-0.652188,1.50001,0.0784426,-0.0166626,1.50001,-0.0663688,0.00799132,1.50001,0.082605,
26.2903,0.458706,-0.619805,1.50039,-0.0690497,-0.652201,1.50001,0.0784337,-0.0166604,1.50001,-0.0663646,0.00799358,1.50001,0.0826092,
26.3004,0.459319,-0.619829,1.50044,-0.0690609,-0.652215,1.50001,0.0784247,-0.0166582,1.50001,-0.0663604,0.00799581,1.50001,0.0826134,
26.3105,0.459943,-0.619856,1.5005,-0.0690724,-0.652229,1.50001,0.0784157,-0.016656,1.50001,-0.0663562,0.00799806,1.50001,0.0826176,
26.3206,0.460579,-0.619884,1.50056,-0.0690841,-0.652244,1.50001,0.0784067,-0.0166537,1.50001,-0.0663519,0.00800036,1.50001,0.0826218,
26.3307,0.461227,-0.619914,1.50062,-0.0690961,-0.652259,1.50001,0.0783976,-0.0166514,1.50001,-0.0663475,0.00800275,1.50001,0.0826262,
26.3408,0.461887,-0.619945,1.50069,-0.0691082,-0.652275,1.50001,0.0783885,-0.0166489,1.50001,-0.0663429,0.00800528,1.50001,0.0826308,
26.3509,0.46256,-0.619978,1.50076,-0.0691206,-0.652291,1.50001,0.0783795,-0.0166463,1.50001,-0.0663381,0.00800798,1.50001,0.0826356,
26.361,0.463244,-0.620013,1.50084,-0.0691332,-0.652308,1.50001,0.0783705,-0.0166435,1.50001,-0.0663331,0.00801093,1.50001,0.0826406,
26.3711,0.463941,-0.620049,1.50093,-0.0691459,-0.652325,1.50001,0.0783615,-0.0166403,1.50001,-0.0663277,0.00801416,1.50001,0.082646,
26.3812,0.464651,-0.620086,1.50101,-0.0691587,-0.652342,1.50001,0.0783525,-0.0166368,1.50001,-0.0663219,0.00801775,1.50001,0.0826517,
26.3913,0.465373,-0.620126,1.5011,-0.0691716,-0.65236,1.50001,0.0783436,-0.016633,1.50001,-0.0663157,0.00802176,1.50001,0.0826579,
26.4014,0.466108,-0.620166,1.5012,-0.0691847,-0.652378,1.50001,0.0783347,-0.0166286,1.50001,-0.0663091,0.00802629,1.50001,0.0826645,
26.4115,0.466855,-0.620208,1.5013,-0.0691978,-0.652396,1.50001,0.0783259,-0.0166237,1.50001,-0.066302,0.00803141,1.50001,0.0826716,
26.4216,0.467614,-0.620251,1.50141,-0.069211,-0.652415,1.50001,0.078317,-0.0166181,1.50001,-0.0662944,0.00803725,1.50001,0.0826792,
26.4317,0.468386,-0.620296,1.50152,-0.0692243,-0.652434,1.50001,0.0783083,-0.0166118,1.50001,-0.0662862,0.00804393,1.50001,0.0826872,
26.4418,0.46917,-0.620341,1.50163,-0.0692376,-0.652453,1.50001,0.0782996,-0.0166046,1.50001,-0.0662775,0.0080516,1.50001,0.0826958,
26.4519,0.469965,-0.620388,1.50175,-0.0692509,-0.652472,1.50001,0.0782909,-0.0165964,1.50001,-0.0662683,0.00806049,1.50001,0.0827049,
26.462,0.470772,-0.620436,1.50188,-0.0692641,-0.652492,1.50001,0.0782822,-0.0165868,1.50001,-0.0662586,0.00807097,1.50001,0.0827145,
26.4721,0.471589,-0.620485,1.50201,-0.0692774,-0.652512,1.50001,0.0782736,-0.0165757,1.50001,-0.0662484,0.00808396,1.50001,0.0827244,
26.4822,0.472415,-0.620534,1.50214,-0.0692906,-0.652531,1.50002,0.078265,-0.016566,1.50001,-0.0662391,0.00810377,1.50001,0.082732,
26.4923,0.473243,-0.620584,1.50228,-0.0693037,-0.652551,1.50002,0.0782564,-0.0165596,1.50001,-0.0662315,0.00812763,1.50001,0.0827367,
26.5024,0.474077,-0.620634,1.50242,-0.0693166,-0.652571,1.50002,0.0782477,-0.0165529,1.50001,-0.0662237,0.00815101,1.50001,0.0827418,
26.5125,0.474924,-0.620682,1.50257,-0.0693289,-0.652591,1.50002,0.078239,-0.0165461,1.50001,-0.0662159,0.00817419,1.50001,0.0827469,
