CombinedSpineCont... started logging at time 09072018_121617 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.5252,0,-0.656884,1.50002,-0.0754209,-0.65664,1.50002,0.0755789,0.00981443,1.50003,-0.0753232,0.00947197,1.50003,0.0756764,
0.5353,0,-0.656896,1.50002,-0.0754237,-0.656643,1.50002,0.0755761,0.00983004,1.50003,-0.0753274,0.00947332,1.50003,0.0756722,
0.5454,0,-0.656911,1.50002,-0.0754277,-0.656645,1.50002,0.0755721,0.0098455,1.50003,-0.0753314,0.00947462,1.50003,0.0756682,
0.5555,0,-0.656925,1.50002,-0.0754311,-0.656647,1.50002,0.0755687,0.0098608,1.50003,-0.0753352,0.00947584,1.50003,0.0756643,
0.5656,0,-0.65694,1.50002,-0.0754346,-0.656649,1.50002,0.0755651,0.00987583,1.50003,-0.0753387,0.00947707,1.50003,0.0756608,
0.5757,0,-0.656954,1.50002,-0.0754372,-0.65665,1.50002,0.0755625,0.00989033,1.50003,-0.075342,0.00947904,1.50003,0.0756574,
0.5858,0,-0.656968,1.50002,-0.0754394,-0.65665,1.50002,0.0755603,0.00990519,1.50003,-0.0753449,0.00948094,1.50003,0.0756545,
0.5959,0,-0.656982,1.50002,-0.0754411,-0.656651,1.50002,0.0755586,0.00991799,1.50003,-0.0753465,0.00948889,1.50003,0.0756529,
0.606,0,-0.656996,1.50002,-0.0754429,-0.656653,1.50002,0.0755567,0.00992851,1.50003,-0.0753474,0.00950097,1.50003,0.075652,
0.6161,0,-0.657009,1.50002,-0.0754441,-0.656653,1.50002,0.0755555,0.00993524,1.50003,-0.075345,0.00951326,1.50003,0.0756544,
0.6262,0,-0.657023,1.50002,-0.0754454,-0.656654,1.50002,0.0755541,0.00994062,1.50003,-0.0753432,0.00952672,1.50003,0.0756562,
0.6363,0,-0.657036,1.50002,-0.0754463,-0.656656,1.50002,0.0755533,0.00994839,1.50003,-0.075342,0.00954153,1.50003,0.0756574,
0.6464,0,-0.657049,1.50002,-0.0754466,-0.656661,1.50002,0.0755529,0.00996001,1.50004,-0.0753414,0.00955506,1.50004,0.075658,
0.6565,0,-0.657063,1.50003,-0.0754476,-0.656671,1.50003,0.0755519,0.0099724,1.50004,-0.0753418,0.00957019,1.50004,0.0756577,
0.6666,0,-0.657079,1.50003,-0.0754478,-0.656686,1.50003,0.0755517,0.00998901,1.50004,-0.0753419,0.0095871,1.50004,0.0756576,
0.6767,0,-0.657094,1.50003,-0.0754476,-0.656701,1.50003,0.0755519,0.0100053,1.50004,-0.0753424,0.00960304,1.50004,0.0756571,
0.6868,0,-0.657107,1.50003,-0.0754476,-0.656714,1.50003,0.0755519,0.0100175,1.50004,-0.0753422,0.00961814,1.50004,0.0756573,
0.6969,0,-0.657122,1.50003,-0.0754469,-0.656728,1.50003,0.0755526,0.0100338,1.50004,-0.075342,0.00963477,1.50004,0.0756575,
0.707,0,-0.657134,1.50003,-0.0754463,-0.656741,1.50003,0.0755532,0.0100517,1.50004,-0.075342,0.00965259,1.50004,0.0756575,
0.7171,0,-0.657149,1.50003,-0.075446,-0.656755,1.50003,0.0755535,0.0100697,1.50004,-0.075342,0.00967062,1.50004,0.0756575,
0.7272,0,-0.657164,1.50003,-0.075446,-0.65677,1.50003,0.0755535,0.010088,1.50004,-0.0753421,0.00968897,1.50004,0.0756574,
0.7373,0,-0.657176,1.50003,-0.0754461,-0.656783,1.50003,0.0755534,0.0101062,1.50004,-0.075342,0.00970725,1.50004,0.0756575,
0.7474,0,-0.65719,1.50003,-0.0754463,-0.656798,1.50003,0.0755532,0.0101246,1.50004,-0.0753421,0.00972574,1.50004,0.0756574,
0.7575,0,-0.657205,1.50003,-0.0754467,-0.656811,1.50003,0.0755528,0.0101431,1.50004,-0.0753421,0.00974423,1.50004,0.0756574,
0.7676,0,-0.657219,1.50003,-0.0754473,-0.656825,1.50003,0.0755522,0.0101572,1.50004,-0.0753432,0.0097548,1.50004,0.0756563,
0.7777,0,-0.657231,1.50003,-0.0754466,-0.656838,1.50003,0.0755528,0.0101705,1.50004,-0.0753434,0.0097622,1.50004,0.0756561,
0.7878,0,-0.657235,1.50003,-0.0754457,-0.656851,1.50003,0.0755538,0.0101852,1.50004,-0.0753449,0.0097649,1.50004,0.0756545,
0.7979,0,-0.657237,1.50003,-0.0754439,-0.656864,1.50003,0.0755556,0.0101991,1.50004,-0.0753473,0.00977156,1.50004,0.0756521,
0.808,0,-0.657244,1.50003,-0.0754425,-0.656877,1.50003,0.0755571,0.010213,1.50004,-0.0753497,0.00977899,1.50004,0.0756496,
0.8181,0,-0.65725,1.50003,-0.0754414,-0.65689,1.50003,0.0755581,0.0102273,1.50004,-0.0753514,0.00978446,1.50004,0.0756479,
0.8282,0,-0.657264,1.50003,-0.0754435,-0.656898,1.50003,0.0755561,0.0102417,1.50004,-0.0753531,0.0097946,1.50004,0.0756462,
0.8383,0,-0.657277,1.50003,-0.0754454,-0.6569,1.50003,0.0755542,0.0102552,1.50004,-0.0753554,0.00980053,1.50004,0.075644,
0.8484,0,-0.657292,1.50003,-0.0754466,-0.656901,1.50003,0.0755529,0.0102689,1.50004,-0.0753552,0.00981145,1.50004,0.0756441,
0.8585,0,-0.657306,1.50003,-0.0754481,-0.656901,1.50003,0.0755514,0.0102756,1.50004,-0.0753526,0.00982479,1.50004,0.0756467,
0.8686,0,-0.657319,1.50003,-0.0754506,-0.656905,1.50003,0.0755488,0.0102835,1.50004,-0.0753503,0.00983812,1.50004,0.0756491,
0.8787,0,-0.657333,1.50003,-0.075453,-0.656909,1.50003,0.0755464,0.0102905,1.50004,-0.0753483,0.00985138,1.50004,0.0756511,
0.8888,0,-0.657347,1.50003,-0.0754547,-0.656911,1.50003,0.0755447,0.0102959,1.50004,-0.0753467,0.00986445,1.50004,0.0756527,
0.8989,0,-0.65736,1.50003,-0.0754569,-0.656915,1.50003,0.0755424,0.0103032,1.50004,-0.0753442,0.0098768,1.50004,0.0756552,
0.909,0,-0.657374,1.50003,-0.075459,-0.656917,1.50003,0.0755403,0.0103075,1.50004,-0.075343,0.00989111,1.50004,0.0756564,
0.9191,0,-0.657387,1.50003,-0.0754614,-0.656924,1.50003,0.0755379,0.0103134,1.50004,-0.0753425,0.0099045,1.50004,0.0756569,
0.9292,0,-0.6574,1.50003,-0.075463,-0.656927,1.50003,0.0755363,0.0103182,1.50004,-0.07534,0.00991871,1.50004,0.0756594,
0.9393,0,-0.657412,1.50003,-0.0754632,-0.656935,1.50003,0.0755361,0.0103248,1.50004,-0.075338,0.0099329,1.50004,0.0756615,
0.9494,0,-0.657415,1.50003,-0.0754611,-0.656949,1.50003,0.0755382,0.0103325,1.50004,-0.0753361,0.00994553,1.50004,0.0756635,
0.9595,0,-0.657416,1.50003,-0.0754596,-0.656963,1.50003,0.0755397,0.0103347,1.50004,-0.0753339,0.00996024,1.50004,0.0756656,
0.9696,0,-0.657418,1.50003,-0.075458,-0.656976,1.50003,0.0755413,0.0103361,1.50004,-0.0753312,0.00997455,1.50004,0.0756684,
0.9797,0,-0.65742,1.50003,-0.0754563,-0.65699,1.50003,0.0755431,0.0103431,1.50004,-0.0753297,0.00998947,1.50004,0.0756699,
0.9898,0,-0.65742,1.50003,-0.0754548,-0.657004,1.50003,0.0755447,0.0103575,1.50004,-0.0753302,0.01,1.50004,0.0756694,
0.9999,0,-0.657421,1.50003,-0.0754529,-0.657017,1.50003,0.0755466,0.0103716,1.50004,-0.0753318,0.0100071,1.50004,0.0756678,
1.01,0,-0.657422,1.50003,-0.0754515,-0.657031,1.50003,0.075548,0.010386,1.50004,-0.0753338,0.0100143,1.50004,0.0756658,
1.0201,0,-0.657426,1.50003,-0.0754509,-0.657045,1.50003,0.0755486,0.0103983,1.50004,-0.0753348,0.0100185,1.50004,0.0756647,
1.0302,0,-0.657432,1.50003,-0.0754495,-0.657059,1.50003,0.07555,0.0104119,1.50004,-0.0753355,0.0100275,1.50004,0.075664,
1.0403,0,-0.657436,1.50003,-0.075448,-0.657072,1.50003,0.0755515,0.0104198,1.50004,-0.0753342,0.0100411,1.50004,0.0756653,
1.0504,0,-0.65744,1.50003,-0.075446,-0.657086,1.50003,0.0755536,0.0104292,1.50004,-0.0753326,0.0100536,1.50004,0.0756669,
1.0605,0,-0.657441,1.50003,-0.075445,-0.6571,1.50003,0.0755547,0.0104302,1.50004,-0.0753308,0.010068,1.50004,0.0756688,
1.0706,0,-0.657442,1.50003,-0.0754429,-0.657113,1.50003,0.0755567,0.0104349,1.50004,-0.0753284,0.010082,1.50004,0.0756711,
1.0807,0,-0.657445,1.50003,-0.0754414,-0.657126,1.50003,0.0755582,0.010441,1.50004,-0.0753268,0.0100965,1.50004,0.0756729,
1.0908,0,-0.657453,1.50003,-0.0754389,-0.65714,1.50003,0.0755608,0.0104466,1.50004,-0.0753254,0.0101104,1.50004,0.0756742,
1.1009,0,-0.657454,1.50003,-0.075437,-0.657153,1.50003,0.0755627,0.0104533,1.50004,-0.075323,0.0101251,1.50004,0.0756766,
1.111,0,-0.657463,1.50003,-0.0754353,-0.657166,1.50003,0.0755644,0.010459,1.50004,-0.0753217,0.0101384,1.50004,0.0756779,
1.1211,0,-0.657466,1.50003,-0.0754337,-0.657179,1.50003,0.075566,0.0104662,1.50004,-0.0753205,0.0101531,1.50004,0.0756792,
1.1312,0,-0.657467,1.50003,-0.0754317,-0.657192,1.50003,0.0755681,0.0104685,1.50004,-0.0753188,0.0101673,1.50004,0.0756809,
1.1413,0,-0.657468,1.50003,-0.0754295,-0.657205,1.50003,0.0755702,0.0104727,1.50004,-0.0753166,0.0101815,1.50004,0.0756831,
1.1514,0,-0.657472,1.50003,-0.0754275,-0.657219,1.50003,0.0755723,0.0104762,1.50004,-0.075315,0.0101961,1.50004,0.0756847,
1.1615,0,-0.657478,1.50003,-0.075425,-0.657232,1.50003,0.0755748,0.0104894,1.50004,-0.0753167,0.0102097,1.50004,0.075683,
1.1716,0,-0.657483,1.50003,-0.0754225,-0.657244,1.50003,0.0755773,0.0104943,1.50004,-0.0753148,0.0102245,1.50004,0.0756849,
1.1817,0,-0.657493,1.50003,-0.0754211,-0.657256,1.50003,0.0755787,0.0104962,1.50004,-0.0753131,0.0102393,1.50004,0.0756866,
1.1918,0,-0.657499,1.50003,-0.0754192,-0.657269,1.50003,0.0755806,0.0105006,1.50004,-0.075312,0.0102539,1.50004,0.0756878,
1.2019,0,-0.657507,1.50003,-0.0754185,-0.657283,1.50003,0.0755813,0.0105058,1.50004,-0.0753112,0.0102665,1.50004,0.0756886,
1.212,0,-0.657511,1.50003,-0.0754168,-0.657296,1.50003,0.0755831,0.0105128,1.50004,-0.075309,0.0102809,1.50004,0.0756908,
1.2221,0,-0.657512,1.50003,-0.0754147,-0.65731,1.50003,0.0755852,0.0105181,1.50004,-0.0753079,0.0102954,1.50004,0.0756919,
