CombinedSpineCont... started logging at time 09072018_171249 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.7575,0,-0.628537,1.50005,-0.0754664,-0.62899,1.50005,0.0755329,-0.0187574,1.50004,-0.0754779,-0.018323,1.50004,0.0755214,
0.7676,0,-0.628543,1.50005,-0.0754661,-0.628995,1.50005,0.0755332,-0.0187506,1.50004,-0.0754775,-0.0183175,1.50004,0.0755218,
0.7777,0,-0.62855,1.50005,-0.0754659,-0.629,1.50005,0.0755334,-0.0187439,1.50004,-0.0754773,-0.0183121,1.50004,0.0755221,
0.7878,0,-0.628556,1.50005,-0.0754656,-0.629005,1.50005,0.0755337,-0.0187372,1.50004,-0.075477,-0.0183067,1.50004,0.0755224,
0.7979,0,-0.628562,1.50005,-0.0754654,-0.62901,1.50005,0.0755339,-0.0187306,1.50004,-0.0754768,-0.0183015,1.50004,0.0755226,
0.808,0,-0.628568,1.50005,-0.0754651,-0.629015,1.50005,0.0755343,-0.0187241,1.50004,-0.0754767,-0.0182963,1.50004,0.0755227,
0.8181,0,-0.628574,1.50005,-0.0754649,-0.62902,1.50005,0.0755345,-0.0187179,1.50004,-0.0754766,-0.0182913,1.50004,0.0755228,
0.8282,0,-0.62858,1.50005,-0.0754645,-0.629025,1.50005,0.0755348,-0.0187116,1.50004,-0.0754767,-0.018286,1.50004,0.0755227,
0.8383,0,-0.628586,1.50005,-0.0754643,-0.62903,1.50005,0.075535,-0.0187055,1.50004,-0.0754766,-0.01828,1.50004,0.0755228,
0.8484,0,-0.628593,1.50005,-0.075464,-0.629035,1.50005,0.0755354,-0.0186992,1.50004,-0.0754764,-0.0182737,1.50004,0.075523,
0.8585,0,-0.628599,1.50005,-0.0754637,-0.62904,1.50005,0.0755356,-0.0186931,1.50004,-0.0754763,-0.0182678,1.50004,0.0755231,
0.8686,0,-0.628605,1.50005,-0.0754634,-0.629045,1.50005,0.0755359,-0.0186873,1.50004,-0.0754767,-0.0182625,1.50004,0.0755227,
0.8787,0,-0.628611,1.50005,-0.0754632,-0.62905,1.50005,0.0755362,-0.0186813,1.50004,-0.0754767,-0.0182574,1.50004,0.0755227,
0.8888,0,-0.628617,1.50005,-0.0754629,-0.629055,1.50005,0.0755365,-0.0186756,1.50004,-0.0754765,-0.018252,1.50004,0.0755229,
0.8989,0,-0.628623,1.50005,-0.0754626,-0.629061,1.50005,0.0755367,-0.0186699,1.50004,-0.0754767,-0.0182467,1.50004,0.0755227,
0.909,0,-0.62863,1.50005,-0.0754623,-0.629066,1.50005,0.0755371,-0.0186643,1.50004,-0.0754768,-0.0182412,1.50004,0.0755226,
0.9191,0,-0.628636,1.50005,-0.075462,-0.629071,1.50005,0.0755373,-0.0186584,1.50004,-0.0754767,-0.0182351,1.50004,0.0755227,
0.9292,0,-0.628642,1.50005,-0.0754617,-0.629076,1.50005,0.0755377,-0.018652,1.50004,-0.0754767,-0.0182291,1.50004,0.0755227,
0.9393,0,-0.628648,1.50005,-0.0754615,-0.629081,1.50005,0.0755379,-0.0186465,1.50004,-0.0754767,-0.0182244,1.50004,0.0755227,
0.9494,0,-0.628654,1.50005,-0.0754611,-0.629086,1.50005,0.0755382,-0.0186405,1.50004,-0.0754765,-0.0182186,1.50004,0.0755229,
0.9595,0,-0.628661,1.50005,-0.0754609,-0.629091,1.50005,0.0755385,-0.0186353,1.50004,-0.0754764,-0.0182128,1.50004,0.075523,
0.9696,0,-0.628667,1.50005,-0.0754605,-0.629096,1.50005,0.0755388,-0.0186287,1.50004,-0.0754762,-0.0182067,1.50004,0.0755232,
0.9797,0,-0.628673,1.50005,-0.0754603,-0.629101,1.50005,0.0755391,-0.0186234,1.50004,-0.075476,-0.0182004,1.50004,0.0755234,
0.9898,0,-0.628679,1.50005,-0.0754599,-0.629106,1.50005,0.0755395,-0.018617,1.50004,-0.0754759,-0.0181945,1.50004,0.0755235,
